-1.300000	0.585619	188.093262	47593.725257	337.311572	0.557625
-1.200000	0.573171	195.204216	46203.368073	335.937759	0.581073
-1.100000	0.561029	202.258121	44858.913876	334.576640	0.604520
-1.000000	0.549215	209.238259	43561.882083	333.231495	0.627907
-0.900000	0.537751	216.125736	42313.929878	331.906032	0.651165
-0.800000	0.526661	222.899128	41116.889071	330.604458	0.674217
-0.700000	0.515972	229.534137	39972.797801	329.331543	0.696970
-0.600000	0.505714	236.003299	38883.923138	328.092693	0.719319
-0.500000	0.495920	242.275790	37852.768784	326.893989	0.741145
-0.400000	0.486626	248.317417	36882.059905	325.742203	0.762313
-0.300000	0.477868	254.090888	35974.694957	324.644760	0.782674
-0.200000	0.469687	259.556497	35133.652821	323.609619	0.802067
-0.100000	0.462120	264.673350	34361.843727	322.645059	0.820324
0.000000	0.455202	269.401237	33661.895865	321.759329	0.837276
0.100000	0.448964	273.703180	33035.877890	320.960176	0.852764
0.200000	0.443426	277.548570	32484.971850	320.254243	0.866651
0.300000	0.438594	280.916566	32009.130531	319.646419	0.878835
0.400000	0.434458	283.799283	31606.773756	319.139220	0.889265
0.500000	0.430990	286.204090	31274.592034	318.732352	0.897945
0.600000	0.428142	288.154383	31007.523647	318.422579	0.904943
0.700000	0.425846	289.688411	30798.946301	318.204024	0.910386
0.800000	0.424023	290.856164	30641.079005	318.068902	0.914444
0.900000	0.422584	291.714806	30525.537081	318.008650	0.917317
1.000000	0.421437	292.323514	30443.944014	318.015306	0.919212
1.100000	0.420490	292.738750	30388.483362	318.082991	0.920322
1.200000	0.419656	293.010709	30352.302261	318.209471	0.920811
1.300000	0.418848	293.181100	30329.756592	318.397771	0.920801
1.400000	0.417982	293.282580	30316.451448	318.657813	0.920368
1.500000	0.416964	293.339349	30309.142367	319.008108	0.919536
1.600000	0.415691	293.368422	30305.553327	319.477349	0.918276
1.700000	0.414042	293.381187	30304.164392	320.105556	0.916514
1.800000	0.411878	293.384904	30304.008262	320.944236	0.914130
1.900000	0.409049	293.383987	30304.498229	322.054955	0.910975
2.000000	0.405399	293.380996	30305.295654	323.505844	0.906880
2.100000	0.400789	293.377340	30306.215399	325.365913	0.901684
2.200000	0.395118	293.373754	30307.162637	327.697555	0.895258
2.300000	0.388345	293.370592	30308.093106	330.548119	0.887528
2.400000	0.380503	293.368009	30308.989465	333.941769	0.878500
2.500000	0.371711	293.366062	30309.847987	337.872894	0.868273
2.600000	0.362163	293.364762	30310.671445	342.302178	0.857034
2.700000	0.352116	293.364101	30311.465501	347.156024	0.845050
2.800000	0.341860	293.364068	30312.236976	352.329622	0.832641
2.900000	0.331692	293.364651	30312.993105	357.693482	0.820157
3.000000	0.321891	293.365847	30313.741322	363.102842	0.807941
3.100000	0.312693	293.367656	30314.489319	368.408972	0.796310
3.200000	0.304281	293.370088	30315.245171	373.471065	0.785523
3.300000	0.296778	293.373165	30316.017386	378.167250	0.775776
3.400000	0.290247	293.376914	30316.814957	382.403337	0.767192
3.500000	0.284697	293.381382	30317.648012	386.118167	0.759823
3.600000	0.280092	293.386644	30318.529464	389.285058	0.753655
3.700000	0.276362	293.392808	30319.475077	391.909465	0.748624
3.800000	0.273413	293.399917	30320.493194	394.023560	0.744625
3.900000	0.271140	293.407688	30321.556578	395.678915	0.741530
4.000000	0.269431	293.415313	30322.582191	396.938592	0.739196
4.100000	0.268179	293.422259	30323.516591	397.869978	0.737483
4.200000	0.267289	293.431085	30324.635197	398.539371	0.736266
4.300000	0.266681	293.450504	30326.866401	399.008361	0.735450
4.400000	0.266289	293.490176	30331.236826	399.330320	0.734956
4.500000	0.266048	293.535729	30336.218558	399.544466	0.734676
4.600000	0.265863	293.514620	30334.105229	399.669250	0.734394
4.700000	0.265634	293.324874	30314.074804	399.709052	0.733846
4.800000	0.265389	293.042162	30284.192238	399.696863	0.733161
4.900000	0.265504	293.261574	30307.581676	399.764334	0.733586
5.000000	0.266629	294.975279	30489.973825	400.118878	0.737219
5.100000	0.268539	297.835935	30796.657863	400.693005	0.743302
5.200000	0.267983	297.009692	30708.082954	400.531694	0.741539
5.300000	0.258329	282.589117	29188.557047	397.726147	0.710512
5.400000	0.234575	244.848436	25517.950428	390.253037	0.627409
5.500000	0.200364	182.724442	20362.102292	377.194790	0.484430
5.600000	0.167106	110.505697	15530.154423	360.708076	0.306358
5.700000	0.144164	52.388187	12378.743677	346.716133	0.151098
5.800000	0.132404	20.289179	10874.872160	339.097705	0.059833
5.900000	0.127585	7.013456	10296.360489	336.129176	0.020865
6.000000	0.125859	2.312689	10097.060800	335.135035	0.006901
6.100000	0.125279	0.749838	10031.400590	334.815015	0.002240
6.200000	0.125090	0.241667	10010.113012	334.712463	0.000722
6.300000	0.125029	0.077696	10003.250612	334.679563	0.000232
6.400000	0.125009	0.024943	10001.043493	334.669001	0.000075
6.500000	0.125003	0.007997	10000.334562	334.665610	0.000024
6.600000	0.125001	0.002561	10000.107114	334.664523	0.000008
6.700000	0.125000	0.000818	10000.034235	334.664174	0.000002
6.800000	0.125000	0.000261	10000.010919	334.664063	0.000001
6.900000	0.125000	0.000083	10000.003474	334.664027	0.000000
7.000000	0.125000	0.000026	10000.001102	334.664016	0.000000
7.100000	0.125000	0.000008	10000.000348	334.664012	0.000000
7.200000	0.125000	0.000003	10000.000110	334.664011	0.000000
7.300000	0.125000	0.000001	10000.000034	334.664011	0.000000
7.400000	0.125000	0.000000	10000.000011	334.664011	0.000000
7.500000	0.125000	0.000000	10000.000003	334.664011	0.000000
7.600000	0.125000	0.000000	10000.000001	334.664011	0.000000
7.700000	0.125000	0.000000	10000.000000	334.664011	0.000000
7.800000	0.125000	0.000000	10000.000000	334.664011	0.000000
7.900000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.000000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.100000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.200000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.300000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.400000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.500000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.600000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.700000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.800000	0.125000	0.000000	10000.000000	334.664011	0.000000
8.900000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.000000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.100000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.200000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.300000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.400000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.500000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.600000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.700000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.800000	0.125000	0.000000	10000.000000	334.664011	0.000000
9.900000	0.125000	0.000000	10000.000000	334.664011	0.000000
10.000000	0.125000	0.000000	10000.000000	334.664011	0.000000
